sub1,sub2,smi1,smi2,x1,x2,env1,excess_molar_volume/(cm3/mol),link
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,293.15,0.5337,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,293.15,0.8527,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,293.15,1.0112,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,293.15,1.0596,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,293.15,1.0037,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,293.15,0.8994,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,293.15,0.7117,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,293.15,0.4702,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,293.15,0.156,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,293.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,298.15,0.5589,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,298.15,0.8934,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,298.15,1.0526,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,298.15,1.1086,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,298.15,1.0508,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,298.15,0.9438,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,298.15,0.7462,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,298.15,0.4915,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,298.15,0.1695,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,303.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,303.15,0.567,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,303.15,0.9229,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,303.15,1.0912,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,303.15,1.1497,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,303.15,1.0942,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,303.15,0.9792,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,303.15,0.7755,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,303.15,0.5118,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,303.15,0.1785,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,303.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,313.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,313.15,0.6101,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,313.15,0.9889,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,313.15,1.1785,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,313.15,1.2442,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,313.15,1.1879,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,313.15,1.0606,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,313.15,0.8405,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,313.15,0.5562,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,313.15,0.2041,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,313.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,323.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,323.15,0.6572,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,323.15,1.0732,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,323.15,1.2801,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,323.15,1.3505,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,323.15,1.2966,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,323.15,1.1537,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,323.15,0.914,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,323.15,0.6592,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,323.15,0.2316,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,323.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,333.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,333.15,0.7085,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,333.15,1.1632,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,333.15,1.3896,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,333.15,1.4694,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,333.15,1.4126,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,333.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,333.15,0.7822,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,333.15,1.2612,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,333.15,1.5074,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,333.15,1.5998,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,343.15,1.261,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.1099,0.8901,343.15,0.9957,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.2176,0.7824,343.15,0.6632,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.3229,0.6771,343.15,0.2566,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.4259,0.5741,343.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.5266,0.4734,343.15,1.261,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.6252,0.3748,343.15,1.3744,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.7218,0.2782,343.15,1.0814,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.8165,0.1835,343.15,0.7672,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.9092,0.0908,343.15,0.2846,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,1.0,0.0,343.15,0.0,https://doi.org/10.1021/je049777o
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504109
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.0976,0.9024,298.15,-0.084,https://doi.org/10.1021/je0504110
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.1957,0.8043,298.15,-0.133,https://doi.org/10.1021/je0504111
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.2944,0.7056,298.15,-0.164,https://doi.org/10.1021/je0504112
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.3935,0.6065,298.15,-0.185,https://doi.org/10.1021/je0504113
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.4933,0.5067,298.15,-0.201,https://doi.org/10.1021/je0504114
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.5935,0.4065,298.15,-0.207,https://doi.org/10.1021/je0504115
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.6943,0.3057,298.15,-0.173,https://doi.org/10.1021/je0504116
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.7956,0.2044,298.15,-0.113,https://doi.org/10.1021/je0504117
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,0.8975,0.1025,298.15,-0.045,https://doi.org/10.1021/je0504118
"1,3-Dioxolane",2-Butanone,C1COCO1,CCC(C)=O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504119
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504120
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.1167,0.8833,298.15,-0.067,https://doi.org/10.1021/je0504121
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.2292,0.7708,298.15,-0.15,https://doi.org/10.1021/je0504122
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.3376,0.6624,298.15,-0.209,https://doi.org/10.1021/je0504123
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.4422,0.5578,298.15,-0.276,https://doi.org/10.1021/je0504124
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.5432,0.4568,298.15,-0.302,https://doi.org/10.1021/je0504125
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.6408,0.3592,298.15,-0.317,https://doi.org/10.1021/je0504126
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.7351,0.2649,298.15,-0.27,https://doi.org/10.1021/je0504127
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.8263,0.1737,298.15,-0.206,https://doi.org/10.1021/je0504128
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,0.9146,0.0854,298.15,-0.113,https://doi.org/10.1021/je0504129
"1,3-Dioxolane",Butyric Acid,C1COCO1,CCCC(=O)O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504130
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504131
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.1484,0.8516,298.15,-0.128,https://doi.org/10.1021/je0504132
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.2816,0.7184,298.15,-0.149,https://doi.org/10.1021/je0504133
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.4019,0.5981,298.15,-0.129,https://doi.org/10.1021/je0504134
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.5111,0.4889,298.15,-0.103,https://doi.org/10.1021/je0504135
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.6106,0.3894,298.15,-0.072,https://doi.org/10.1021/je0504136
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.7017,0.2983,298.15,-0.05,https://doi.org/10.1021/je0504137
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.7853,0.2147,298.15,-0.034,https://doi.org/10.1021/je0504138
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.8625,0.1375,298.15,-0.023,https://doi.org/10.1021/je0504139
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,0.9338,0.0662,298.15,-0.012,https://doi.org/10.1021/je0504140
"1,3-Dioxolane",Butyl acetate,C1COCO1,CCCCOC(C)=O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504141
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504142
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.1001,0.8999,298.15,0.013,https://doi.org/10.1021/je0504143
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.2001,0.7999,298.15,0.038,https://doi.org/10.1021/je0504144
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.3002,0.6998,298.15,0.065,https://doi.org/10.1021/je0504145
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.4002,0.5998,298.15,0.082,https://doi.org/10.1021/je0504146
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.5002,0.4998,298.15,0.085,https://doi.org/10.1021/je0504147
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.6002,0.3998,298.15,0.077,https://doi.org/10.1021/je0504148
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.7002,0.2998,298.15,0.058,https://doi.org/10.1021/je0504149
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.8001,0.1999,298.15,0.039,https://doi.org/10.1021/je0504150
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,0.9001,0.0999,298.15,0.021,https://doi.org/10.1021/je0504151
"1,3-Dioxolane",Butylamine,C1COCO1,CCCCN,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504152
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504153
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.0833,0.9167,298.15,-0.077,https://doi.org/10.1021/je0504154
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.1698,0.8302,298.15,-0.124,https://doi.org/10.1021/je0504155
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.2597,0.7403,298.15,-0.16,https://doi.org/10.1021/je0504156
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.353,0.647,298.15,-0.186,https://doi.org/10.1021/je0504157
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.4501,0.5499,298.15,-0.202,https://doi.org/10.1021/je0504158
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.5511,0.4489,298.15,-0.205,https://doi.org/10.1021/je0504159
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.6563,0.3437,298.15,-0.167,https://doi.org/10.1021/je0504160
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.766,0.234,298.15,-0.111,https://doi.org/10.1021/je0504161
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,0.8805,0.1195,298.15,-0.044,https://doi.org/10.1021/je0504162
"1,4-Dioxane",2-Butanone,C1COCCO1,CCC(C)=O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504163
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504164
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.1,0.9,298.15,-0.183,https://doi.org/10.1021/je0504165
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.2,0.8,298.15,-0.332,https://doi.org/10.1021/je0504166
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.3,0.7,298.15,-0.42,https://doi.org/10.1021/je0504167
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.4,0.6,298.15,-0.467,https://doi.org/10.1021/je0504168
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.5,0.5,298.15,-0.456,https://doi.org/10.1021/je0504169
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.6,0.4,298.15,-0.395,https://doi.org/10.1021/je0504170
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.7,0.3,298.15,-0.307,https://doi.org/10.1021/je0504171
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.8,0.2,298.15,-0.184,https://doi.org/10.1021/je0504172
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,0.9,0.1,298.15,-0.065,https://doi.org/10.1021/je0504173
"1,4-Dioxane",Butyric Acid,C1COCCO1,CCCC(=O)O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504174
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504175
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.1278,0.8722,298.15,0.005,https://doi.org/10.1021/je0504176
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.2479,0.7521,298.15,0.014,https://doi.org/10.1021/je0504177
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.361,0.639,298.15,0.023,https://doi.org/10.1021/je0504178
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.4678,0.5322,298.15,0.032,https://doi.org/10.1021/je0504179
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.5687,0.4313,298.15,0.036,https://doi.org/10.1021/je0504180
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.6641,0.3359,298.15,0.036,https://doi.org/10.1021/je0504181
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.7547,0.2453,298.15,0.032,https://doi.org/10.1021/je0504182
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.8406,0.1594,298.15,0.022,https://doi.org/10.1021/je0504183
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,0.9223,0.0777,298.15,0.011,https://doi.org/10.1021/je0504184
"1,4-Dioxane",Butyl acetate,C1COCCO1,CCCCOC(C)=O,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504185
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0504186
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.0855,0.9145,298.15,0.02,https://doi.org/10.1021/je0504187
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.1738,0.8262,298.15,0.052,https://doi.org/10.1021/je0504188
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.265,0.735,298.15,0.089,https://doi.org/10.1021/je0504189
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.3594,0.6406,298.15,0.117,https://doi.org/10.1021/je0504190
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.4569,0.5431,298.15,0.141,https://doi.org/10.1021/je0504191
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.5579,0.4421,298.15,0.147,https://doi.org/10.1021/je0504192
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.6625,0.3375,298.15,0.127,https://doi.org/10.1021/je0504193
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.7709,0.2291,298.15,0.08,https://doi.org/10.1021/je0504194
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,0.8834,0.1166,298.15,0.039,https://doi.org/10.1021/je0504195
"1,4-Dioxane",Butylamine,C1COCCO1,CCCCN,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0504196
PC,Methanol,CC1COC(=O)O1,CO,0.0148,0.9852,298.15,-0.043,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.051,0.949,298.15,-0.134,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.0754,0.9246,298.15,-0.187,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.113,0.887,298.15,-0.244,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.1717,0.8283,298.15,-0.308,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.2136,0.7864,298.15,-0.341,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.2529,0.7471,298.15,-0.364,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.2874,0.7126,298.15,-0.367,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.3276,0.6724,298.15,-0.372,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.3593,0.6407,298.15,-0.371,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.3985,0.6015,298.15,-0.369,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.4572,0.5428,298.15,-0.352,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.5135,0.4865,298.15,-0.334,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.6317,0.3683,298.15,-0.266,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.7523,0.2477,298.15,-0.182,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.8694,0.1306,298.15,-0.091,https://doi.org/10.1021/je960186a
PC,Methanol,CC1COC(=O)O1,CO,0.9587,0.0413,298.15,-0.025,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.0206,0.9794,298.15,-0.04,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.0627,0.9373,298.15,-0.102,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.1252,0.8748,298.15,-0.164,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.1604,0.8396,298.15,-0.186,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.231,0.769,298.15,-0.214,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.2901,0.7099,298.15,-0.228,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.3186,0.6814,298.15,-0.229,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.3724,0.6276,298.15,-0.226,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.4092,0.5908,298.15,-0.222,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.4541,0.5459,298.15,-0.212,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.4845,0.5155,298.15,-0.205,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.5445,0.4555,298.15,-0.188,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.627,0.373,298.15,-0.159,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.6946,0.3054,298.15,-0.128,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.8298,0.1702,298.15,-0.057,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.8776,0.1224,298.15,-0.036,https://doi.org/10.1021/je960186a
PC,Ethanol,CC1COC(=O)O1,CCO,0.9638,0.0362,298.15,-0.005,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.0209,0.9791,298.15,-0.007,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.0616,0.9384,298.15,-0.019,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.1356,0.8644,298.15,-0.034,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.2155,0.7845,298.15,-0.042,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.2762,0.7238,298.15,-0.045,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.3439,0.6561,298.15,-0.044,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.3805,0.6195,298.15,-0.044,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.4219,0.5781,298.15,-0.042,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.4706,0.5294,298.15,-0.038,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.5062,0.4938,298.15,-0.034,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.5495,0.4505,298.15,-0.03,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.6148,0.3852,298.15,-0.022,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.6721,0.3279,298.15,-0.015,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.7549,0.2451,298.15,-0.004,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.8505,0.1495,298.15,0.006,https://doi.org/10.1021/je960186a
PC,1-Propanol,CC1COC(=O)O1,CCCO,0.9304,0.0696,298.15,0.007,https://doi.org/10.1021/je960186a
